has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id,category_cc
False,True,False,0.98,0.0,0.0,UCX_uPA_dGf7wXjuMEaSKLJA,Entertainment
False,True,False,0.04,0.0,0.0,UC-0D1RlSzcvBoODCKSoLl2g,Entertainment
False,False,True,0.0,0.0,0.32,UC3PdiRW5dUA4V70ueeR1eHA,Music
False,False,False,0.0,0.0,0.0,UCE_M8A5yxnLfW0KghEeajjw,Science & Technology
True,True,True,0.02,0.04,0.96,UCITqR49EAUY8i1vZtXTwe-A,Comedy
False,False,False,0.0,0.0,0.0,UCmKdSrwf1e8coqAzUsrVHZw,Music
False,False,False,0.0,0.0,0.0,UC1r4VtVE__5K6c_L_3Vlxxg,Entertainment
True,False,True,0.0,0.66,0.68,UCeV2O_6QmFaaKBZHY3bJgsA,Entertainment
False,True,True,0.28,0.0,0.26,UCd1fLoVFooPeWqCEYVUJZqg,Entertainment
False,False,False,0.0,0.0,0.0,UCHcn4Ux-sO9nzNu7rDsoQLg,Education
False,True,False,0.02,0.0,0.0,UC0YvTCy1I4_a-3pn47_5DBA,Howto & Style
True,False,True,0.0,0.02,0.08,UCnOVVuoLJ_1YY8A0V802wHA,Entertainment
False,False,False,0.0,0.0,0.0,UCBw-Dz6wHRkxiXKCLoWqDzA,Gaming
False,False,True,0.0,0.0,0.96,UCwaNuezahYT3BOjfXsne2mg,Entertainment
False,True,False,0.04,0.0,0.0,UCx790OVgpTC1UVBQIqu3gnQ,Entertainment
False,False,False,0.0,0.0,0.0,UCNzsYU0aWwjERj-9Y9HUEng,Entertainment
False,True,False,0.02,0.0,0.0,UCY1kMZp36IQSyNx_9h4mpCg,Science & Technology
False,False,False,0.0,0.0,0.0,UCDCNmuaOXOo25Yn4mbMHhhQ,Entertainment
False,True,False,0.02,0.0,0.0,UC1ieoHqKW-yYgDhLHIcx28w,Gaming
False,False,False,0.0,0.0,0.0,UCiBigY9XM-HaOxUc269ympg,Entertainment
False,False,False,0.0,0.0,0.0,UCe4LM_eKc9ywRmVuBm5pjQg,Music
False,True,True,0.02,0.0,0.88,UCBUVGPsJzc1U8SECMgBaMFw,People & Blogs
True,False,True,0.0,0.06,0.68,UCe56RtxwepRSyZ-b--SedOw,Entertainment
False,False,False,0.0,0.0,0.0,UCvrhwpnp2DHYQ1CbXby9ypQ,Entertainment
False,False,False,0.0,0.0,0.0,UCrqsNpKuDQZreGaxBL_a5Jg,People & Blogs
False,False,False,0.0,0.0,0.0,UC1KPy3cAAj0i0RIFC_SzjMg,Entertainment
False,True,False,0.02,0.0,0.0,UCVbPnm-qCjH-8Yl1-k4BQkA,Entertainment
True,True,True,0.02,0.7,0.74,UCBJycsmduvYEL83R_U4JriQ,Science & Technology
False,False,True,0.0,0.0,0.38,UCpx_k19S2vUutWUUM9qmXEg,Music
False,False,False,0.0,0.0,0.0,UCr8EWTz_8ljPyE27CiSbsGw,People & Blogs
False,False,False,0.0,0.0,0.0,UCBQZwaNPFfJ1gZ1fLZpAEGw,Music
False,False,False,0.0,0.0,0.0,UCFeUyPY6W8qX8w2o6oSiRmw,Film and Animation
False,False,False,0.0,0.0,0.0,UCX6b17PVsYBQ0ip5gyeme-Q,Education
False,True,False,0.06,0.0,0.0,UC-F6LZSWz34xKknY8NNCzgQ,Entertainment
False,False,False,0.0,0.0,0.0,UCwjoPtSoNLAoX2sLBaKLYng,Entertainment
True,True,True,0.02,0.02,0.3,UCbKWv2x9t6u8yZoB3KcPtnw,Film and Animation
True,True,True,0.18,0.04,0.02,UCc6W7efUSkd9YYoxOnctlFg,Entertainment
False,True,False,0.1,0.0,0.0,UCJg19noZp7-BYIGvypu_cow,Entertainment
False,True,True,0.08,0.0,0.02,UCR-foyF-C6VuAlwy3KZMkgA,Education
False,False,False,0.0,0.0,0.0,UCWXCrItCF6ZgXrdozUS-Idw,Comedy
False,True,False,0.02,0.0,0.0,UCIvaYmXn910QMdemBG3v1pQ,News & Politics
False,False,False,0.0,0.0,0.0,UCpmD3iT-8TQzRuygIiS9bAw,Music
True,False,True,0.0,0.02,0.54,UCazMm3tOCkYrIGE_17j0mVg,Comedy
False,False,True,0.0,0.0,0.02,UCAL3JXZSzSm8AlZyD3nQdBA,Science & Technology
False,False,False,0.0,0.0,0.0,UC09d82usokACH1z5YeKnfiA,Music
True,True,True,0.12,0.1,0.86,UCXuqSBlHAE6Xw-yeJA0Tunw,Science & Technology
False,False,False,0.0,0.0,0.0,UCE5yTn9ljzSnC_oMp9Jnckg,Music
False,False,False,0.0,0.0,0.0,UCmS8VxPXxv4ToYpw0Yc2PQA,Music
False,False,False,0.0,0.0,0.0,UCdAt_KUKt0g9ZRQ7gwKaN3A,Entertainment
False,False,False,0.0,0.0,0.0,UCVWA4btXTFru9qM06FceSag,Music
False,False,False,0.0,0.0,0.0,UC6zhI71atP7YLoZyIyCIGNw,Education
False,False,False,0.0,0.0,0.0,UCqsS8fU6yVxrJr5y_CoUn3w,Science & Technology
False,False,False,0.0,0.0,0.0,UCPcynnZcILjm0e2aaaTuCjw,Entertainment
True,True,True,0.06,0.02,0.72,UCI4fHQkguBNW3SwTqmehzjw,Sports
False,False,False,0.0,0.0,0.0,UC_k8KFBzEf0uQ8LRFSAgSUA,Music
False,False,False,0.0,0.0,0.0,UCGt7X90Au6BV8rf49BiM6Dg,Entertainment
False,False,False,0.0,0.0,0.0,UCqFzWxSCi39LnW1JKFR3efg,Entertainment
False,True,False,0.04,0.0,0.0,UCoy3dQzEdq1y2zMnT4pdj3Q,Entertainment
False,False,False,0.0,0.0,0.0,UCpsSadsgX_Qk9i6i_bJoUwQ,Comedy
False,False,False,0.0,0.0,0.0,UCQznUf1SjfDqx65hX3zRDiA,Music
True,False,True,0.0,0.02,0.78,UCDLmS9vkPcTz3cAc-c9QIzg,Entertainment
False,False,False,0.0,0.0,0.0,UC9YcTIQuhwgoOQqYMKYqW9A,Music
False,False,False,0.0,0.0,0.0,UCTTJMptGhfJA67e40DlqbNw,Howto & Style
False,False,True,0.0,0.0,0.58,UC2YnEq5Fc5_zEO6bo0oNzCQ,Music
False,False,False,0.0,0.0,0.0,UCzL6rJhkoXkIt0fCv9T9_uA,Music
False,False,False,0.0,0.0,0.0,UCj22tfcQrWG7EMEKS0qLeEg,Comedy
False,False,False,0.0,0.0,0.0,UCzH3iADRIq1IJlIXjfNgTpA,Comedy
False,False,False,0.0,0.0,0.0,UC-2Y8dQb0S6DtpxNgAKoJKA,Gaming
False,False,False,0.0,0.0,0.0,UCbaGn5VkOVlcRgIWAHcrJKA,Entertainment
False,False,True,0.0,0.0,0.22,UCHCph-_jLba_9atyCZJPLQQ,Film and Animation
False,False,False,0.0,0.0,0.0,UCTNtRdBAiZtHP9w7JinzfUg,Music
False,False,True,0.0,0.0,0.84,UCi-5OZ2tYuwMLIcEyOsbdRA,Entertainment
True,True,True,0.02,0.02,0.02,UCGCPAOQDZa_TTTXDr5byjww,People & Blogs
False,False,False,0.0,0.0,0.0,UCRNmk0RhyeoHOgcB5xxgqBw,Entertainment
False,True,False,0.06,0.0,0.0,UCjmAh2qxmvWdH3xNPbg0IUQ,People & Blogs
False,True,False,0.04,0.0,0.0,UCM9KEEuzacwVlkt9JfJad7g,Music
True,True,True,0.14,0.04,0.02,UCDsO-0Yo5zpJk575nKXgMVA,Film and Animation
True,True,False,0.04,1.0,0.0,UCUe6ZpY6TJ0no8jI4l2iLxw,Film and Animation
False,True,True,0.02,0.0,0.02,UCj5i58mCkAREDqFWlhaQbOw,Gaming
False,False,True,0.0,0.0,0.62,UC07Kxew-cMIaykMOkzqHtBQ,Music
True,True,True,0.04,0.1,0.44,UCuVHOs0H5hvAHGr8O4yIBNQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCq8KR1lnewd5ZPx9_XKoubg,Entertainment
True,True,False,0.02,0.02,0.0,UCv5I8kinKQT_cBxhsscnlWQ,Entertainment
False,False,False,0.0,0.0,0.0,UCU_AsfgtKjwR4qaSwgsWn-w,Education
False,False,False,0.0,0.0,0.0,UCtZAaljDNIsIAIhwYYzvEiw,People & Blogs
False,False,True,0.0,0.0,0.32,UC0Kgvj5t_c9EMWpEDWJuR1Q,People & Blogs
False,False,False,0.0,0.0,0.0,UCblfuW_4rakIf2h6aqANefA,Sports
True,False,False,0.0,0.06,0.0,UCvthuVsurPaVz2a7_4LepGg,Entertainment
False,False,True,0.0,0.0,0.08,UC4pEp0mo54WhEBCTYvjVDJA,Music
False,False,False,0.0,0.0,0.0,UCLysbxhOO_JPOPgcsPCMb8w,Entertainment
False,False,True,0.0,0.0,0.02,UCqk3CdGN_j8IR9z4uBbVPSg,Music
False,False,False,0.0,0.0,0.0,UCUsN5ZwHx2kILm84-jPDeXw,Comedy
False,False,False,0.0,0.0,0.0,UCl_P0sCqxOdQpMwuajdXkRg,Entertainment
False,True,False,0.02,0.0,0.0,UCC552Sd-3nyi_tk2BudLUzA,Education
False,False,False,0.0,0.0,0.0,UCw5hxC9BldHV8cU8PgbNY9g,Entertainment
False,False,False,0.0,0.0,0.0,UCe0TLA0EsQbE-MjuHXevj2A,Howto & Style
False,False,False,0.0,0.0,0.0,UCap97Ue8K_BpKlrvQRYd6JA,Howto & Style
False,False,False,0.0,0.0,0.0,UCsN8M73DMWa8SPp5o_0IAQQ,Entertainment
True,True,True,0.04,0.22,0.28,UCp68_FLety0O-n9QU6phsgw,Entertainment
True,False,False,0.0,0.82,0.0,UC6gqv2Naj9JiowZgHfPstmg,Entertainment
True,True,False,0.12,0.04,0.0,UCuYx81nzzz4OFQrhbKDzTng,Howto & Style
False,False,False,0.0,0.0,0.0,UCMxtWuqP6Ktk1tsSZSstaug,Entertainment
False,False,False,0.0,0.0,0.0,UC14UlmYlSNiQCBe9Eookf_A,Sports
False,False,True,0.0,0.0,1.0,UC2wKfjlioOCLP4xQMOWNcgg,Gaming
False,False,True,0.0,0.0,0.02,UCqIqRzEge-Qvt4Iglx-uKdQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCj5RwDivLksanrNvkW0FB4w,News & Politics
True,False,False,0.0,0.04,0.0,UCZdGJgHbmqQcVZaJCkqDRwg,People & Blogs
False,False,False,0.0,0.0,0.0,UCxJcrDUc8awRSLzLbnIiAmQ,Entertainment
False,False,False,0.0,0.0,0.0,UCBq5hp6DvwWam2XOXw6lYJA,Music
True,True,False,0.02,0.02,0.0,UCYUQQgogVeQY8cMQamhHJcg,Film and Animation
False,False,False,0.0,0.0,0.0,UCXLw_h6bFfPOKbDJXDUjA-Q,Entertainment
True,True,False,0.02,0.02,0.0,UCHcDpS0TXITVs0ZrBSIsEsA,Music
True,True,True,0.2,0.06,0.74,UCbAwSkqJ1W_Eg7wr3cp5BUA,People & Blogs
False,False,False,0.0,0.0,0.0,UC_hoQDD6zKcIqpIYLsFbBeA,People & Blogs
True,False,True,0.0,0.24,0.38,UCHmk8iNJHvf5mGN6_pkPc7g,Music
True,True,True,0.1,0.5,0.02,UC78cxCAcp7JfQPgKxYdyGrg,Entertainment
False,True,True,0.06,0.0,0.68,UCR-QYzXrZF8yFarK8wZbHog,Comedy
False,False,False,0.0,0.0,0.0,UCM1VesJtJ9vTXcMLLr_FfdQ,Music
False,False,False,0.0,0.0,0.0,UCO9zJy7HWrIS3ojB4Lr7Yqw,Music
False,True,False,0.12,0.0,0.0,UCK8sQmJBp8GCxrOtXWBpyEA,Science & Technology
False,True,True,0.42,0.0,0.08,UC64guZp8DXzqrIQ5OPedviw,Entertainment
False,False,True,0.0,0.0,0.48,UC3ifTl5zKiCAhHIBQYcaTeg,Entertainment
False,False,False,0.0,0.0,0.0,UCiw97Iyd9CbAyr00D94v3tg,Entertainment
False,False,False,0.0,0.0,0.0,UCvhQPdeTHzIRneScV8MIocg,Music
False,False,False,0.0,0.0,0.0,UCaB_KyYOjfNHBm0f-TvBmiw,Music
False,True,False,0.02,0.0,0.0,UCf3cbfAXgPFL6OywH7JwOzA,Music
False,False,False,0.0,0.0,0.0,UCOCgB3xd-B-1qAm-hR9OLrA,Music
False,False,False,0.0,0.0,0.0,UC-Eh1lR_tWVtv9AvxLybMtQ,Music
False,False,False,0.0,0.0,0.0,UCupvZG-5ko_eiXAupbDfxWw,News & Politics
False,False,False,0.0,0.0,0.0,UCEY1ejsweY4DgMwOVJeEaBA,Entertainment
True,True,False,0.02,0.28,0.0,UCGwPbAQdGA3_88WBuGtg9tw,Howto & Style
False,False,False,0.0,0.0,0.0,UC-y8ci7xfsu4L3zkSuHae0A,Music
True,False,False,0.0,0.1666666666666666,0.0,UCN9wHzrHRdKVzCSeV-5RuzA,Comedy
False,False,False,0.0,0.0,0.0,UCIohHXwCEKxWCLvAguJ-GjA,Entertainment
False,False,False,0.0,0.0,0.0,UCP-Ng5SXUEt0VE-TXqRdL6g,Entertainment
False,True,False,0.02,0.0,0.0,UCWZmCMB7mmKWcXJSIPRhzZw,Gaming
False,False,False,0.0,0.0,0.0,UCi4EDAgjULwwNBHOg1aaCig,Music
False,False,True,0.0,0.0,1.0,UCKYb5XBe-5OSEgLijLSoDtw,Gaming
False,False,False,0.0,0.0,0.0,UCpcTrCXblq78GZrTUTLWeBw,Sports
False,False,False,0.0,0.0,0.0,UCC3OGYxHwV8pB5yLobw9KdA,People & Blogs
False,False,False,0.0,0.0,0.0,UC9trsD1jCTXXtN3xIOIU8gg,Film and Animation
False,False,False,0.0,0.0,0.0,UCIOUkPJZtWThQBtkCRniSBw,Howto & Style
False,True,False,0.12,0.0,0.0,UCw7xjxzbMwgBSmbeYwqYRMg,Entertainment
False,True,False,0.04,0.0,0.0,UCuN4A3GCUq5-0wJDSiJoxRQ,Howto & Style
False,False,False,0.0,0.0,0.0,UC_GqWT9zKoeu0Jkv4KFpn9g,Music
False,True,False,0.26,0.0,0.0,UC3sznuotAs2ohg_U__Jzj_Q,Film and Animation
False,False,False,0.0,0.0,0.0,UC63mNFJR8EAb8wAIJwoCmTA,People & Blogs
False,False,False,0.0,0.0,0.0,UCadtap8RYMNy8w4K9lXhzpQ,Entertainment
False,False,False,0.0,0.0,0.0,UCBOmfqgTZi7yDp4-3Lr_3lA,Film and Animation
False,False,False,0.0,0.0,0.0,UCulYu1HEIa7f70L2lYZWHOw,Music
False,False,True,0.0,0.0,0.94,UC0rzsIrAxF4kCsALP6J2EsA,People & Blogs
False,True,False,0.04,0.0,0.0,UCqhnX4jA0A5paNd1v-zEysw,Sports
False,False,False,0.0,0.0,0.0,UCp4LfMtDfoa29kTlLnqQ5Mg,Entertainment
False,False,False,0.0,0.0,0.0,UCRZPl8_4FXHeFhawbrtxdOQ,Education
False,False,True,0.0,0.0,0.92,UCfw8x3VR-ElcaWW2Tg_jgSA,Entertainment
False,False,False,0.0,0.0,0.0,UCH8NnRkxQg1zX7mHFRPq73g,Howto & Style
False,False,False,0.0,0.0,0.0,UClG8odDC8TS6Zpqk9CGVQiQ,Gaming
True,False,True,0.0,0.04,0.1,UCSReacwdlGHHyTIyuROhVdQ,Entertainment
False,True,True,0.02,0.0,0.84,UCd534c_ehOvrLVL2v7Nl61w,Gaming
False,False,False,0.0,0.0,0.0,UCKjJXmZxk1SiTUQUB28KHpw,Howto & Style
False,False,False,0.0,0.0,0.0,UCjmJDM5pRKbUlVIzDYYWb6g,Entertainment
False,False,False,0.0,0.0,0.0,UCGmnsW623G1r-Chmo5RB4Yw,Gaming
True,False,False,0.0,0.08,0.0,UC9Gjog4enoDWRWTaYuamx1g,Music
False,False,False,0.0,0.0,0.0,UCgoxyzvouZM-tCgsYzrYtyg,Howto & Style
False,True,True,0.04,0.0,0.94,UCOaMOXfe8EWH1GJyhqhXrAA,Gaming
False,False,False,0.0,0.0,0.0,UCssD3_aDYhaG44mwP53CO0w,Music
True,False,False,0.0,0.04,0.0,UCC7tqA6lA2QRw4BdrAEKFxg,Pets & Animals
False,False,False,0.0,0.0,0.0,UCvgfXK4nTYKudb0rFR6noLA,Sports
False,False,False,0.0,0.0,0.0,UC8-4DBG_s3OvpuNFdEYxnFA,Howto & Style
False,False,False,0.0,0.0,0.0,UC1Ydgfp2x8oLYG66KZHXs1g,Entertainment
False,False,True,0.0,0.0,0.02,UCuouUWCLmpG4Dje3Ay0p1oQ,Comedy
False,True,False,0.02,0.0,0.0,UCh715KhLM7vbOwozSXLWI_w,Gaming
False,False,False,0.0,0.0,0.0,UCXZpQgX1897wYDLtvzmgyIA,Entertainment
True,True,True,0.06,0.02,0.08,UChoTvF02Cv74FF72OaJtTMA,Comedy
False,False,True,0.0,0.0,0.52,UCR1c65UsjpaVgcLKa7eM1tg,Film and Animation
False,False,False,0.0,0.0,0.0,UCOs8VELPB5GC_eKibH9e-CQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCY7tB-mpvlQeWgaCCS1Cmwg,Film and Animation
False,False,False,0.0,0.0,0.0,UCatfiM69M9ZnNhOzy0jZ41A,Science & Technology
True,True,True,0.02,0.94,0.02,UCvVuqRzGVqRlmZYlTf99M_w,Entertainment
True,True,True,0.02,0.02,0.04,UC4USoIAL9qcsx5nCZV_QRnA,Comedy
False,False,False,0.0,0.0,0.0,UCoYfzC2zMlc9M-Odgaf6OSg,Music
False,False,False,0.0,0.0,0.0,UCzIdYMdAtTsWucGCZyZvN6w,Film and Animation
False,False,False,0.0,0.0,0.0,UCWljxewHlJE3M7U_6_zFNyA,Entertainment
True,False,False,0.0,0.58,0.0,UCj34AOIMl_k1fF7hcBkD_dw,Science & Technology
False,False,False,0.0,0.0,0.0,UCvu362oukLMN1miydXcLxGg,Music
False,False,False,0.0,0.0,0.0,UCEYLdM2bdhmw-TS3c0TjFNw,People & Blogs
False,True,False,0.02,0.0,0.0,UCCj956IF62FbT7Gouszaj9w,Entertainment
False,False,False,0.0,0.0,0.0,UCpdK1NLHxEUGXc1gq2NxkTw,Entertainment
False,False,False,0.0,0.0,0.0,UCSDvKdIQOwTfcyOimSi9oYA,Music
False,True,False,0.02,0.0,0.0,UCSpVHeDGr9UbREhRca0qwsA,Howto & Style
False,True,False,0.02,0.0,0.0,UCvUctuMp58UD_kQtcWcNCjw,Film and Animation
False,True,False,0.02,0.0,0.0,UCy2fvV-mH_4AcIgqnLg9uDw,Music
False,False,True,0.0,0.0,0.02,UC67f2Qf7FYhtoUIF4Sf29cA,Comedy
False,False,True,0.0,0.0,0.02,UCWkYXtnAuu7VTLPwUcRSB6A,People & Blogs
False,False,False,0.0,0.0,0.0,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment
False,False,False,0.0,0.0,0.0,UCvgteBQjoaxE0bhFkpu8qAw,Comedy
False,False,False,0.0,0.0,0.0,UCVyM1Zknz3u2hGLAN2NVtZg,Entertainment
True,True,False,0.08,0.04,0.0,UC6107grRI4m0o2-emgoDnAA,Science & Technology
False,False,False,0.0,0.0,0.0,UCKuHFYu3smtrl2AwwMOXOlg,Entertainment
False,False,True,0.0,0.0,0.3,UCDfk8ogO6QGeJAYCY0QDzKw,Entertainment
False,True,True,0.02,0.0,0.56,UCbI2XhhZwo4NEyg3oNv2Tsw,Comedy
False,False,False,0.0,0.0,0.0,UCMDQxm7cUx3yXkfeHa5zJIQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCi7GJNg51C3jgmYTUwqoUXA,Comedy
False,True,False,0.02,0.0,0.0,UC9iDw30SeRSm18kT98F5iAA,Entertainment
False,False,False,0.0,0.0,0.0,UCXYRdIXDdeZIf816EWAr5zQ,Music
True,True,False,0.06,0.06,0.0,UCBvc7pmUp9wiZIFOXEp1sCg,Sports
True,True,False,0.66,0.06,0.0,UCNKcMBYP_-18FLgk4BYGtfw,Entertainment
False,False,False,0.0,0.0,0.0,UCe52oeb7Xv_KaJsEzcKXJJg,Music
False,True,False,0.02,0.0,0.0,UCYauDsl-rswjQGpA0_-Z9Pw,Film and Animation
False,False,False,0.0,0.0,0.0,UCyFZMEnm1il5Wv3a6tPscbA,Music
False,False,True,0.0,0.0,0.26,UC7rVvFP90pl7tAtPsVIhfww,Music
True,True,True,0.72,1.0,0.02,UCGCVyTWogzQ4D170BLy2Arw,Entertainment
False,False,False,0.0,0.0,0.0,UCfwx98Wty7LhdlkxL5PZyLA,News & Politics
False,False,False,0.0,0.0,0.0,UCPD_bxCRGpmmeQcbe2kpPaA,Howto & Style
True,False,False,0.0,0.02,0.0,UC2kTZB_yeYgdAg4wP2tEryA,Music
False,False,True,0.0,0.0,0.2,UCWcrr8Q9INGNp-PTCLTzc8Q,People & Blogs
True,True,False,0.02,0.14,0.0,UCMkfcY0uNTa7hccthSooPnQ,Entertainment
False,False,False,0.0,0.0,0.0,UCHia02_AKmqXtxsDxrYOxow,Entertainment
False,False,False,0.0,0.0,0.0,UC6zPzUJo8hu-5TzUk8IEC2Q,Education
False,False,True,0.0,0.0,0.96,UCJ6td3C9QlPO9O_J5dF4ZzA,Music
False,True,True,0.06,0.0,0.34,UCJ2ZDzMRgSrxmwphstrm8Ww,Gaming
False,False,False,0.0,0.0,0.0,UCXJDX1KK6t121Z9FLhu5o2A,Music
False,True,True,0.1,0.0,0.52,UCGwu0nbY2wSkW8N-cghnLpA,Film and Animation
False,False,False,0.0,0.0,0.0,UC_F8DoJf9MZogEOU51TpTbQ,Gaming
True,False,True,0.0,0.06,0.06,UCNdpD9V0PIrH1glUJ6RG4-w,Gaming
False,False,False,0.0,0.0,0.0,UCAgx4HcQIYn9lM0rhtIuH9w,Entertainment
True,False,True,0.0,0.04,0.32,UCsn6cjffsvyOZCZxvGoJxGg,Entertainment
False,False,False,0.0,0.0,0.0,UCzQUP1qoWDoEbmsQxvdjxgQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCeMsqI6jU9WE2ctsrbxbywQ,Entertainment
True,True,False,0.02,0.02,0.0,UCLXo7UDZvByw2ixzpQCufnA,News & Politics
False,False,False,0.0,0.0,0.0,UCgffc95YDBlkGrBAJUHUmXQ,Music
False,False,False,0.0,0.0,0.0,UC5-gWZXAQqSGVfPHkA7NRiQ,Music
False,False,False,0.0,0.0,0.0,UCLEKScK-KhlSC7Nq8UBAa6w,Howto & Style
False,False,False,0.0,0.0,0.0,UCEeEQxm6qc_qaTE7qTV5aLQ,Entertainment
False,True,False,0.16,0.0,0.0,UCnrO0wqhKpMYUt_wSeaIasw,People & Blogs
False,False,False,0.0,0.0,0.0,UCQcf-d098cNGGl3bPGGjHBg,Entertainment
False,False,False,0.0,0.0,0.0,UC3Pa0DVzVkqEN_CwsNMapqg,Music
False,False,False,0.0,0.0,0.0,UC977n5nXRn8MDuGQjwxkOLw,Entertainment
True,True,True,0.6,0.98,0.98,UC-kOXc3gBwksVfmndSEz7jg,Gaming
True,True,False,0.28,0.04,0.0,UCvPW1W4WlpTgNezZzwIstLA,Gaming
False,False,False,0.0,0.0,0.0,UCZ_OLiS7DkyCg89eV_qQMoQ,Music
False,True,True,0.04,0.0,0.56,UCH-_hzb2ILSCo9ftVSnrCIQ,Gaming
False,False,False,0.0,0.0,0.0,UCAaUVu8vYss8zCaC0WuA9jA,Entertainment
True,True,False,0.12,0.06,0.0,UCDRbNGFusqlXX4a5vwi9ouQ,Entertainment
False,False,True,0.0,0.0,1.0,UCmRY4NSGK52lP_Lz11CjdYw,Howto & Style
False,False,False,0.0,0.0,0.0,UCdfq8-581QVUtVsa8ChVnDQ,Music
False,False,False,0.0,0.0,0.0,UC9VX0KXNH20x9MCH3xGjisg,Comedy
False,False,False,0.0,0.0,0.0,UCx1f1u4XlFFr0YgqF3wB4lQ,Music
False,True,True,0.02,0.0,0.3,UC5jkXpfnBhlDjqh0ir5FsIQ,Music
False,False,False,0.0,0.0,0.0,UCZNr3-bxFbzfLzbiJ_rJ5zw,Education
False,False,False,0.0,0.0,0.0,UCYenDLnIHsoqQ6smwKXQ7Hg,Education
False,False,False,0.0,0.0,0.0,UCk78ZcA6kflEvBR0UrGDH0Q,Music
False,False,True,0.0,0.0,0.64,UCZH4EVUqljV-zkZEd0Ot7EQ,Music
True,True,True,0.02,0.02,0.18,UCVmEbEQUGXHVm-O9pqa3JWg,Comedy
True,False,False,0.0,0.6,0.0,UC5PYHgAzJ1wLEidB58SK6Xw,Education
False,True,False,0.02,0.0,0.0,UCMtFAi84ehTSYSE9XoHefig,Entertainment
True,False,True,0.0,0.02,0.02,UCn1XB-jvmd9fXMzhiA6IR0w,Comedy
False,False,True,0.0,0.0,0.02,UC9k-yiEpRHMNVOnOi_aQK8w,News & Politics
False,False,False,0.0,0.0,0.0,UC2aBjYYDkwN5LLSB8957KZQ,Film and Animation
False,False,False,0.0,0.0,0.0,UCBi2mrWuNuyYy4gbM6fU18Q,News & Politics
False,False,True,0.0,0.0,0.02,UCfBpv6ahDMg7kEClQuMpzzw,Howto & Style
False,False,False,0.0,0.0,0.0,UCnSqxrSfo1sK4WZ7nBpYW1Q,Music
False,True,False,0.02,0.0,0.0,UCGkSXL5saM8y3VvJD_PdMFQ,Music
False,False,True,0.0,0.0,0.96,UCYjk_zY-iYR8YNfJmuzd70A,Entertainment
False,False,False,0.0,0.0,0.0,UC5Ti4_DVp7LW34PjEwB13Xg,Entertainment
True,False,False,0.0,0.1,0.0,UCAon55hNT6ESbdQ5y1hRWTA,Entertainment
False,False,False,0.0,0.0,0.0,UCBkNpeyvBO2TdPGVC_PsPUA,Entertainment
False,False,False,0.0,0.0,0.0,UCE5910LWuMTGWmIJ_WE3KvA,Music
False,False,True,0.0,0.0,0.02,UC3ar28GS6o1p0m_wabfk2zw,Film and Animation
False,False,False,0.0,0.0,0.0,UC6QWhGQqf0YDYdRb0n6ojWw,Entertainment
False,False,False,0.0,0.0,0.0,UCBnxEdpoZwstJqC1yZpOjRA,Entertainment
False,False,False,0.0,0.0,0.0,UCUPD0jQo-EP0B1Nf4uzeIMA,Entertainment
False,False,False,0.0,0.0,0.0,UCC6XuDtfec7DxZdUa7ClFBQ,Music
False,False,False,0.0,0.0,0.0,UC7Gf2tZ8coTX2ckTPgn62iQ,Entertainment
True,True,False,0.06,0.16,0.0,UCCHcEUksSVKsRDH86j77Ntg,Comedy
False,True,False,0.14,0.0,0.0,UC5M_h2S8Ldoc9M6f7B-_m6A,Entertainment
False,False,False,0.0,0.0,0.0,UCkS8bfIrm38QCSQeOqRxR4A,Comedy
False,False,True,0.0,0.0,0.3,UCZyxY8Q7xgUCXfFViWkjrSw,Gaming
False,False,True,0.0,0.0,0.36,UC4XR0EZ0oHwSV2XhhShzX5A,Music
False,False,False,0.0,0.0,0.0,UCph-WGR0oCbJDpaWmNHb5zg,Film and Animation
True,True,True,0.16,0.78,0.06,UC3EFKdXAU99j3ppGgvTz7XQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCOF23vGxkbhN4wl7ROrgXsA,Film and Animation
True,False,False,0.0,0.04,0.0,UCUKi4zY5ETSqrKAjTBgjM-g,Film and Animation
False,True,False,0.06,0.0,0.0,UCHa-hWHrTt4hqh-WiHry3Lw,Entertainment
False,False,False,0.0,0.0,0.0,UCjOl2AUblVmg2rA_cRgZkFg,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UC6IBMCQ6-d7p41KHxOsq4RA,Music
False,False,False,0.0,0.0,0.0,UCDRx0wMgscsG6vPNB0sO65Q,Science & Technology
False,False,False,0.0,0.0,0.0,UCmPSwsooZq8an7xOLQQhAdw,Comedy
True,True,False,0.18,0.16,0.0,UCu4X846OSea5YU6S8fIpy1A,Comedy
False,True,False,0.08,0.0,0.0,UCCdYYruzqbr0FdNehbUoUiw,Howto & Style
True,False,False,0.0,0.1,0.0,UC1of9ELYwB623fWaAMRDVFA,Howto & Style
False,False,True,0.0,0.0,0.04,UC7e1XWjOlYy8XlNMeVxeKNg,Film and Animation
