has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id
False,False,False,0.0,0.0,0.0,UCwjoPtSoNLAoX2sLBaKLYng
True,True,True,0.02,0.02,0.3,UCbKWv2x9t6u8yZoB3KcPtnw
True,True,True,0.18,0.04,0.02,UCc6W7efUSkd9YYoxOnctlFg
False,True,False,0.1,0.0,0.0,UCJg19noZp7-BYIGvypu_cow
False,True,True,0.08,0.0,0.02,UCR-foyF-C6VuAlwy3KZMkgA
False,False,False,0.0,0.0,0.0,UCWXCrItCF6ZgXrdozUS-Idw
False,True,False,0.02,0.0,0.0,UCIvaYmXn910QMdemBG3v1pQ
False,False,False,0.0,0.0,0.0,UCpmD3iT-8TQzRuygIiS9bAw
True,False,True,0.0,0.02,0.54,UCazMm3tOCkYrIGE_17j0mVg
False,False,True,0.0,0.0,0.02,UCAL3JXZSzSm8AlZyD3nQdBA
False,False,False,0.0,0.0,0.0,UC09d82usokACH1z5YeKnfiA
True,True,True,0.12,0.1,0.86,UCXuqSBlHAE6Xw-yeJA0Tunw
False,False,False,0.0,0.0,0.0,UCE5yTn9ljzSnC_oMp9Jnckg
False,False,False,0.0,0.0,0.0,UCmS8VxPXxv4ToYpw0Yc2PQA
False,False,False,0.0,0.0,0.0,UCdAt_KUKt0g9ZRQ7gwKaN3A
False,False,False,0.0,0.0,0.0,UCVWA4btXTFru9qM06FceSag
False,False,False,0.0,0.0,0.0,UC6zhI71atP7YLoZyIyCIGNw
False,False,False,0.0,0.0,0.0,UCqsS8fU6yVxrJr5y_CoUn3w
False,False,False,0.0,0.0,0.0,UCPcynnZcILjm0e2aaaTuCjw
True,True,True,0.06,0.02,0.72,UCI4fHQkguBNW3SwTqmehzjw
False,False,False,0.0,0.0,0.0,UC_k8KFBzEf0uQ8LRFSAgSUA
False,False,False,0.0,0.0,0.0,UCGt7X90Au6BV8rf49BiM6Dg
False,False,False,0.0,0.0,0.0,UCqFzWxSCi39LnW1JKFR3efg
False,True,False,0.04,0.0,0.0,UCoy3dQzEdq1y2zMnT4pdj3Q
False,False,False,0.0,0.0,0.0,UCpsSadsgX_Qk9i6i_bJoUwQ
False,False,False,0.0,0.0,0.0,UCQznUf1SjfDqx65hX3zRDiA
True,False,True,0.0,0.02,0.78,UCDLmS9vkPcTz3cAc-c9QIzg
False,False,False,0.0,0.0,0.0,UC9YcTIQuhwgoOQqYMKYqW9A
False,False,False,0.0,0.0,0.0,UCTTJMptGhfJA67e40DlqbNw
False,False,True,0.0,0.0,0.58,UC2YnEq5Fc5_zEO6bo0oNzCQ
False,False,False,0.0,0.0,0.0,UCzL6rJhkoXkIt0fCv9T9_uA
False,False,False,0.0,0.0,0.0,UCj22tfcQrWG7EMEKS0qLeEg
False,False,False,0.0,0.0,0.0,UCzH3iADRIq1IJlIXjfNgTpA
False,False,False,0.0,0.0,0.0,UC-2Y8dQb0S6DtpxNgAKoJKA
False,False,False,0.0,0.0,0.0,UCbaGn5VkOVlcRgIWAHcrJKA
False,False,True,0.0,0.0,0.22,UCHCph-_jLba_9atyCZJPLQQ
False,False,False,0.0,0.0,0.0,UCTNtRdBAiZtHP9w7JinzfUg
False,False,True,0.0,0.0,0.84,UCi-5OZ2tYuwMLIcEyOsbdRA
True,True,True,0.02,0.02,0.02,UCGCPAOQDZa_TTTXDr5byjww
False,False,False,0.0,0.0,0.0,UCRNmk0RhyeoHOgcB5xxgqBw
False,True,False,0.06,0.0,0.0,UCjmAh2qxmvWdH3xNPbg0IUQ
False,True,False,0.04,0.0,0.0,UCM9KEEuzacwVlkt9JfJad7g
True,True,True,0.14,0.04,0.02,UCDsO-0Yo5zpJk575nKXgMVA
True,True,False,0.04,1.0,0.0,UCUe6ZpY6TJ0no8jI4l2iLxw
False,True,True,0.02,0.0,0.02,UCj5i58mCkAREDqFWlhaQbOw
False,False,True,0.0,0.0,0.62,UC07Kxew-cMIaykMOkzqHtBQ
True,True,True,0.04,0.1,0.44,UCuVHOs0H5hvAHGr8O4yIBNQ
False,False,False,0.0,0.0,0.0,UCq8KR1lnewd5ZPx9_XKoubg
True,True,False,0.02,0.02,0.0,UCv5I8kinKQT_cBxhsscnlWQ
False,False,False,0.0,0.0,0.0,UCU_AsfgtKjwR4qaSwgsWn-w
False,False,False,0.0,0.0,0.0,UCtZAaljDNIsIAIhwYYzvEiw
False,False,True,0.0,0.0,0.32,UC0Kgvj5t_c9EMWpEDWJuR1Q
False,False,False,0.0,0.0,0.0,UCblfuW_4rakIf2h6aqANefA
True,False,False,0.0,0.06,0.0,UCvthuVsurPaVz2a7_4LepGg
False,False,True,0.0,0.0,0.08,UC4pEp0mo54WhEBCTYvjVDJA
False,False,False,0.0,0.0,0.0,UCLysbxhOO_JPOPgcsPCMb8w
False,False,True,0.0,0.0,0.02,UCqk3CdGN_j8IR9z4uBbVPSg
False,False,False,0.0,0.0,0.0,UCUsN5ZwHx2kILm84-jPDeXw
False,False,False,0.0,0.0,0.0,UCl_P0sCqxOdQpMwuajdXkRg
False,True,False,0.02,0.0,0.0,UCC552Sd-3nyi_tk2BudLUzA
False,False,False,0.0,0.0,0.0,UCw5hxC9BldHV8cU8PgbNY9g
False,False,False,0.0,0.0,0.0,UCe0TLA0EsQbE-MjuHXevj2A
False,False,False,0.0,0.0,0.0,UCap97Ue8K_BpKlrvQRYd6JA
False,False,False,0.0,0.0,0.0,UCsN8M73DMWa8SPp5o_0IAQQ
True,True,True,0.04,0.22,0.28,UCp68_FLety0O-n9QU6phsgw
True,False,False,0.0,0.82,0.0,UC6gqv2Naj9JiowZgHfPstmg
True,True,False,0.12,0.04,0.0,UCuYx81nzzz4OFQrhbKDzTng
False,False,False,0.0,0.0,0.0,UCMxtWuqP6Ktk1tsSZSstaug
False,False,False,0.0,0.0,0.0,UC14UlmYlSNiQCBe9Eookf_A
False,False,True,0.0,0.0,1.0,UC2wKfjlioOCLP4xQMOWNcgg
False,False,True,0.0,0.0,0.02,UCqIqRzEge-Qvt4Iglx-uKdQ
False,False,False,0.0,0.0,0.0,UCj5RwDivLksanrNvkW0FB4w
True,False,False,0.0,0.04,0.0,UCZdGJgHbmqQcVZaJCkqDRwg
False,False,False,0.0,0.0,0.0,UCxJcrDUc8awRSLzLbnIiAmQ
False,False,False,0.0,0.0,0.0,UCBq5hp6DvwWam2XOXw6lYJA
True,True,False,0.02,0.02,0.0,UCYUQQgogVeQY8cMQamhHJcg
False,False,False,0.0,0.0,0.0,UCXLw_h6bFfPOKbDJXDUjA-Q
True,True,False,0.02,0.02,0.0,UCHcDpS0TXITVs0ZrBSIsEsA
True,True,True,0.2,0.06,0.74,UCbAwSkqJ1W_Eg7wr3cp5BUA
False,False,False,0.0,0.0,0.0,UC_hoQDD6zKcIqpIYLsFbBeA
True,False,True,0.0,0.24,0.38,UCHmk8iNJHvf5mGN6_pkPc7g
True,True,True,0.1,0.5,0.02,UC78cxCAcp7JfQPgKxYdyGrg
False,True,True,0.06,0.0,0.68,UCR-QYzXrZF8yFarK8wZbHog
False,False,False,0.0,0.0,0.0,UCM1VesJtJ9vTXcMLLr_FfdQ
False,False,False,0.0,0.0,0.0,UCO9zJy7HWrIS3ojB4Lr7Yqw
False,True,False,0.12,0.0,0.0,UCK8sQmJBp8GCxrOtXWBpyEA
False,True,True,0.42,0.0,0.08,UC64guZp8DXzqrIQ5OPedviw
False,False,True,0.0,0.0,0.48,UC3ifTl5zKiCAhHIBQYcaTeg
False,False,False,0.0,0.0,0.0,UCiw97Iyd9CbAyr00D94v3tg
False,False,False,0.0,0.0,0.0,UCvhQPdeTHzIRneScV8MIocg
False,False,False,0.0,0.0,0.0,UCaB_KyYOjfNHBm0f-TvBmiw
False,True,False,0.02,0.0,0.0,UCf3cbfAXgPFL6OywH7JwOzA
False,False,False,0.0,0.0,0.0,UCOCgB3xd-B-1qAm-hR9OLrA
False,False,False,0.0,0.0,0.0,UC-Eh1lR_tWVtv9AvxLybMtQ
False,False,False,0.0,0.0,0.0,UCupvZG-5ko_eiXAupbDfxWw
False,False,False,0.0,0.0,0.0,UCEY1ejsweY4DgMwOVJeEaBA
True,True,False,0.02,0.28,0.0,UCGwPbAQdGA3_88WBuGtg9tw
False,False,False,0.0,0.0,0.0,UC-y8ci7xfsu4L3zkSuHae0A
True,False,False,0.0,0.16666666666666666,0.0,UCN9wHzrHRdKVzCSeV-5RuzA
False,False,False,0.0,0.0,0.0,UCIohHXwCEKxWCLvAguJ-GjA
False,False,False,0.0,0.0,0.0,UCP-Ng5SXUEt0VE-TXqRdL6g
False,True,False,0.02,0.0,0.0,UCWZmCMB7mmKWcXJSIPRhzZw
False,False,False,0.0,0.0,0.0,UCi4EDAgjULwwNBHOg1aaCig
False,False,True,0.0,0.0,1.0,UCKYb5XBe-5OSEgLijLSoDtw
False,False,False,0.0,0.0,0.0,UCpcTrCXblq78GZrTUTLWeBw
False,False,False,0.0,0.0,0.0,UCC3OGYxHwV8pB5yLobw9KdA
False,False,False,0.0,0.0,0.0,UC9trsD1jCTXXtN3xIOIU8gg
False,False,False,0.0,0.0,0.0,UCIOUkPJZtWThQBtkCRniSBw
False,True,False,0.12,0.0,0.0,UCw7xjxzbMwgBSmbeYwqYRMg
False,True,False,0.04,0.0,0.0,UCuN4A3GCUq5-0wJDSiJoxRQ
False,False,False,0.0,0.0,0.0,UC_GqWT9zKoeu0Jkv4KFpn9g
False,True,False,0.26,0.0,0.0,UC3sznuotAs2ohg_U__Jzj_Q
False,False,False,0.0,0.0,0.0,UC63mNFJR8EAb8wAIJwoCmTA
False,False,False,0.0,0.0,0.0,UCadtap8RYMNy8w4K9lXhzpQ
False,False,False,0.0,0.0,0.0,UCBOmfqgTZi7yDp4-3Lr_3lA
False,False,False,0.0,0.0,0.0,UCulYu1HEIa7f70L2lYZWHOw
False,False,True,0.0,0.0,0.94,UC0rzsIrAxF4kCsALP6J2EsA
False,True,False,0.04,0.0,0.0,UCqhnX4jA0A5paNd1v-zEysw
False,False,False,0.0,0.0,0.0,UCp4LfMtDfoa29kTlLnqQ5Mg
False,False,False,0.0,0.0,0.0,UCRZPl8_4FXHeFhawbrtxdOQ
False,False,True,0.0,0.0,0.92,UCfw8x3VR-ElcaWW2Tg_jgSA
False,False,False,0.0,0.0,0.0,UCH8NnRkxQg1zX7mHFRPq73g
False,False,False,0.0,0.0,0.0,UClG8odDC8TS6Zpqk9CGVQiQ
True,False,True,0.0,0.04,0.1,UCSReacwdlGHHyTIyuROhVdQ
False,True,True,0.02,0.0,0.84,UCd534c_ehOvrLVL2v7Nl61w
False,False,False,0.0,0.0,0.0,UCKjJXmZxk1SiTUQUB28KHpw
False,False,False,0.0,0.0,0.0,UCjmJDM5pRKbUlVIzDYYWb6g
False,False,False,0.0,0.0,0.0,UCGmnsW623G1r-Chmo5RB4Yw
True,False,False,0.0,0.08,0.0,UC9Gjog4enoDWRWTaYuamx1g
False,False,False,0.0,0.0,0.0,UCgoxyzvouZM-tCgsYzrYtyg
False,True,True,0.04,0.0,0.94,UCOaMOXfe8EWH1GJyhqhXrAA
False,False,False,0.0,0.0,0.0,UCssD3_aDYhaG44mwP53CO0w
True,False,False,0.0,0.04,0.0,UCC7tqA6lA2QRw4BdrAEKFxg
False,False,False,0.0,0.0,0.0,UCvgfXK4nTYKudb0rFR6noLA
False,False,False,0.0,0.0,0.0,UC8-4DBG_s3OvpuNFdEYxnFA
False,False,False,0.0,0.0,0.0,UC1Ydgfp2x8oLYG66KZHXs1g
False,False,True,0.0,0.0,0.02,UCuouUWCLmpG4Dje3Ay0p1oQ
False,True,False,0.02,0.0,0.0,UCh715KhLM7vbOwozSXLWI_w
False,False,False,0.0,0.0,0.0,UCXZpQgX1897wYDLtvzmgyIA
True,True,True,0.06,0.02,0.08,UChoTvF02Cv74FF72OaJtTMA
False,False,True,0.0,0.0,0.52,UCR1c65UsjpaVgcLKa7eM1tg
False,False,False,0.0,0.0,0.0,UCOs8VELPB5GC_eKibH9e-CQ
False,False,False,0.0,0.0,0.0,UCY7tB-mpvlQeWgaCCS1Cmwg
False,False,False,0.0,0.0,0.0,UCatfiM69M9ZnNhOzy0jZ41A
True,True,True,0.02,0.94,0.02,UCvVuqRzGVqRlmZYlTf99M_w
True,True,True,0.02,0.02,0.04,UC4USoIAL9qcsx5nCZV_QRnA
False,False,False,0.0,0.0,0.0,UCoYfzC2zMlc9M-Odgaf6OSg
False,False,False,0.0,0.0,0.0,UCzIdYMdAtTsWucGCZyZvN6w
False,False,False,0.0,0.0,0.0,UCWljxewHlJE3M7U_6_zFNyA
True,False,False,0.0,0.58,0.0,UCj34AOIMl_k1fF7hcBkD_dw
False,False,False,0.0,0.0,0.0,UCvu362oukLMN1miydXcLxGg
False,False,False,0.0,0.0,0.0,UCEYLdM2bdhmw-TS3c0TjFNw
False,True,False,0.02,0.0,0.0,UCCj956IF62FbT7Gouszaj9w
False,False,False,0.0,0.0,0.0,UCpdK1NLHxEUGXc1gq2NxkTw
False,False,False,0.0,0.0,0.0,UCSDvKdIQOwTfcyOimSi9oYA
False,True,False,0.02,0.0,0.0,UCSpVHeDGr9UbREhRca0qwsA
False,True,False,0.02,0.0,0.0,UCvUctuMp58UD_kQtcWcNCjw
False,True,False,0.02,0.0,0.0,UCy2fvV-mH_4AcIgqnLg9uDw
False,False,True,0.0,0.0,0.02,UC67f2Qf7FYhtoUIF4Sf29cA
False,False,True,0.0,0.0,0.02,UCWkYXtnAuu7VTLPwUcRSB6A
False,False,False,0.0,0.0,0.0,UC3XTzVzaHQEd30rQbuvCtTQ
False,False,False,0.0,0.0,0.0,UCvgteBQjoaxE0bhFkpu8qAw
False,False,False,0.0,0.0,0.0,UCVyM1Zknz3u2hGLAN2NVtZg
True,True,False,0.08,0.04,0.0,UC6107grRI4m0o2-emgoDnAA
False,False,False,0.0,0.0,0.0,UCKuHFYu3smtrl2AwwMOXOlg
False,False,True,0.0,0.0,0.3,UCDfk8ogO6QGeJAYCY0QDzKw
False,True,True,0.02,0.0,0.56,UCbI2XhhZwo4NEyg3oNv2Tsw
False,False,False,0.0,0.0,0.0,UCMDQxm7cUx3yXkfeHa5zJIQ
False,False,False,0.0,0.0,0.0,UCi7GJNg51C3jgmYTUwqoUXA
False,True,False,0.02,0.0,0.0,UC9iDw30SeRSm18kT98F5iAA
False,False,False,0.0,0.0,0.0,UCXYRdIXDdeZIf816EWAr5zQ
True,True,False,0.06,0.06,0.0,UCBvc7pmUp9wiZIFOXEp1sCg
True,True,False,0.66,0.06,0.0,UCNKcMBYP_-18FLgk4BYGtfw
False,False,False,0.0,0.0,0.0,UCe52oeb7Xv_KaJsEzcKXJJg
False,True,False,0.02,0.0,0.0,UCYauDsl-rswjQGpA0_-Z9Pw
False,False,False,0.0,0.0,0.0,UCyFZMEnm1il5Wv3a6tPscbA
False,False,True,0.0,0.0,0.26,UC7rVvFP90pl7tAtPsVIhfww
True,True,True,0.72,1.0,0.02,UCGCVyTWogzQ4D170BLy2Arw
False,False,False,0.0,0.0,0.0,UCfwx98Wty7LhdlkxL5PZyLA
False,False,False,0.0,0.0,0.0,UCPD_bxCRGpmmeQcbe2kpPaA
True,False,False,0.0,0.02,0.0,UC2kTZB_yeYgdAg4wP2tEryA
False,False,True,0.0,0.0,0.2,UCWcrr8Q9INGNp-PTCLTzc8Q
True,True,False,0.02,0.14,0.0,UCMkfcY0uNTa7hccthSooPnQ
False,False,False,0.0,0.0,0.0,UCHia02_AKmqXtxsDxrYOxow
False,False,False,0.0,0.0,0.0,UC6zPzUJo8hu-5TzUk8IEC2Q
False,False,True,0.0,0.0,0.96,UCJ6td3C9QlPO9O_J5dF4ZzA
False,True,True,0.06,0.0,0.34,UCJ2ZDzMRgSrxmwphstrm8Ww
False,False,False,0.0,0.0,0.0,UCXJDX1KK6t121Z9FLhu5o2A
False,True,True,0.1,0.0,0.52,UCGwu0nbY2wSkW8N-cghnLpA
False,False,False,0.0,0.0,0.0,UC_F8DoJf9MZogEOU51TpTbQ
True,False,True,0.0,0.06,0.06,UCNdpD9V0PIrH1glUJ6RG4-w
False,False,False,0.0,0.0,0.0,UCAgx4HcQIYn9lM0rhtIuH9w
True,False,True,0.0,0.04,0.32,UCsn6cjffsvyOZCZxvGoJxGg
False,False,False,0.0,0.0,0.0,UCzQUP1qoWDoEbmsQxvdjxgQ
False,False,False,0.0,0.0,0.0,UCeMsqI6jU9WE2ctsrbxbywQ
True,True,False,0.02,0.02,0.0,UCLXo7UDZvByw2ixzpQCufnA
False,False,False,0.0,0.0,0.0,UCgffc95YDBlkGrBAJUHUmXQ
False,False,False,0.0,0.0,0.0,UC5-gWZXAQqSGVfPHkA7NRiQ
False,False,False,0.0,0.0,0.0,UCLEKScK-KhlSC7Nq8UBAa6w
False,False,False,0.0,0.0,0.0,UCEeEQxm6qc_qaTE7qTV5aLQ
False,True,False,0.16,0.0,0.0,UCnrO0wqhKpMYUt_wSeaIasw
False,False,False,0.0,0.0,0.0,UCQcf-d098cNGGl3bPGGjHBg
False,False,False,0.0,0.0,0.0,UC3Pa0DVzVkqEN_CwsNMapqg
False,False,False,0.0,0.0,0.0,UC977n5nXRn8MDuGQjwxkOLw
True,True,True,0.6,0.98,0.98,UC-kOXc3gBwksVfmndSEz7jg
True,True,False,0.28,0.04,0.0,UCvPW1W4WlpTgNezZzwIstLA
False,False,False,0.0,0.0,0.0,UCZ_OLiS7DkyCg89eV_qQMoQ
False,True,True,0.04,0.0,0.56,UCH-_hzb2ILSCo9ftVSnrCIQ
False,False,False,0.0,0.0,0.0,UCAaUVu8vYss8zCaC0WuA9jA
True,True,False,0.12,0.06,0.0,UCDRbNGFusqlXX4a5vwi9ouQ
False,False,True,0.0,0.0,1.0,UCmRY4NSGK52lP_Lz11CjdYw
False,False,False,0.0,0.0,0.0,UCdfq8-581QVUtVsa8ChVnDQ
False,False,False,0.0,0.0,0.0,UC9VX0KXNH20x9MCH3xGjisg
False,False,False,0.0,0.0,0.0,UCx1f1u4XlFFr0YgqF3wB4lQ
False,True,True,0.02,0.0,0.3,UC5jkXpfnBhlDjqh0ir5FsIQ
False,False,False,0.0,0.0,0.0,UCZNr3-bxFbzfLzbiJ_rJ5zw
False,False,False,0.0,0.0,0.0,UCYenDLnIHsoqQ6smwKXQ7Hg
False,False,False,0.0,0.0,0.0,UCk78ZcA6kflEvBR0UrGDH0Q
False,False,True,0.0,0.0,0.64,UCZH4EVUqljV-zkZEd0Ot7EQ
True,True,True,0.02,0.02,0.18,UCVmEbEQUGXHVm-O9pqa3JWg
True,False,False,0.0,0.6,0.0,UC5PYHgAzJ1wLEidB58SK6Xw
False,True,False,0.02,0.0,0.0,UCMtFAi84ehTSYSE9XoHefig
True,False,True,0.0,0.02,0.02,UCn1XB-jvmd9fXMzhiA6IR0w
False,False,True,0.0,0.0,0.02,UC9k-yiEpRHMNVOnOi_aQK8w
False,False,False,0.0,0.0,0.0,UC2aBjYYDkwN5LLSB8957KZQ
False,False,False,0.0,0.0,0.0,UCBi2mrWuNuyYy4gbM6fU18Q
False,False,True,0.0,0.0,0.02,UCfBpv6ahDMg7kEClQuMpzzw
False,False,False,0.0,0.0,0.0,UCnSqxrSfo1sK4WZ7nBpYW1Q
False,True,False,0.02,0.0,0.0,UCGkSXL5saM8y3VvJD_PdMFQ
False,False,True,0.0,0.0,0.96,UCYjk_zY-iYR8YNfJmuzd70A
False,False,False,0.0,0.0,0.0,UC5Ti4_DVp7LW34PjEwB13Xg
True,False,False,0.0,0.1,0.0,UCAon55hNT6ESbdQ5y1hRWTA
False,False,False,0.0,0.0,0.0,UCBkNpeyvBO2TdPGVC_PsPUA
False,False,False,0.0,0.0,0.0,UCE5910LWuMTGWmIJ_WE3KvA
False,False,True,0.0,0.0,0.02,UC3ar28GS6o1p0m_wabfk2zw
False,False,False,0.0,0.0,0.0,UC6QWhGQqf0YDYdRb0n6ojWw
False,False,False,0.0,0.0,0.0,UCBnxEdpoZwstJqC1yZpOjRA
False,False,False,0.0,0.0,0.0,UCUPD0jQo-EP0B1Nf4uzeIMA
False,False,False,0.0,0.0,0.0,UCC6XuDtfec7DxZdUa7ClFBQ
False,False,False,0.0,0.0,0.0,UC7Gf2tZ8coTX2ckTPgn62iQ
True,True,False,0.06,0.16,0.0,UCCHcEUksSVKsRDH86j77Ntg
False,True,False,0.14,0.0,0.0,UC5M_h2S8Ldoc9M6f7B-_m6A
False,False,False,0.0,0.0,0.0,UCkS8bfIrm38QCSQeOqRxR4A
False,False,True,0.0,0.0,0.3,UCZyxY8Q7xgUCXfFViWkjrSw
False,False,True,0.0,0.0,0.36,UC4XR0EZ0oHwSV2XhhShzX5A
False,False,False,0.0,0.0,0.0,UCph-WGR0oCbJDpaWmNHb5zg
True,True,True,0.16,0.78,0.06,UC3EFKdXAU99j3ppGgvTz7XQ
False,False,False,0.0,0.0,0.0,UCOF23vGxkbhN4wl7ROrgXsA
True,False,False,0.0,0.04,0.0,UCUKi4zY5ETSqrKAjTBgjM-g
False,True,False,0.06,0.0,0.0,UCHa-hWHrTt4hqh-WiHry3Lw
False,False,False,0.0,0.0,0.0,UCjOl2AUblVmg2rA_cRgZkFg
False,False,False,0.0,0.0,0.0,UC6IBMCQ6-d7p41KHxOsq4RA
False,False,False,0.0,0.0,0.0,UCDRx0wMgscsG6vPNB0sO65Q
False,False,False,0.0,0.0,0.0,UCmPSwsooZq8an7xOLQQhAdw
True,True,False,0.18,0.16,0.0,UCu4X846OSea5YU6S8fIpy1A
False,True,False,0.08,0.0,0.0,UCCdYYruzqbr0FdNehbUoUiw
True,False,False,0.0,0.1,0.0,UC1of9ELYwB623fWaAMRDVFA
False,False,True,0.0,0.0,0.04,UC7e1XWjOlYy8XlNMeVxeKNg
True,True,False,0.02,0.04,0.0,UCrC8mOqJQpoB7NuIMKIS6rQ
False,False,False,0.0,0.0,0.0,UCdC0An4ZPNr_YiFiYoVbwaw
False,False,False,0.0,0.0,0.0,UCnrG75VRwdlp2wtwfpOCBRQ
False,False,False,0.0,0.0,0.0,UC8yX6-5IQGOFJw31V2sw6GQ
True,False,True,0.0,0.06,0.02,UCef29bYGgUSoJjVkqhcAPkw
False,False,False,0.0,0.0,0.0,UCwTRjvjVge51X-ILJ4i22ew
False,False,False,0.0,0.0,0.0,UCkitABalXafr-NqceQdDXtg
False,False,True,0.0,0.0,0.02,UCDogdKl7t7NHzQ95aEwkdMw
False,False,False,0.0,0.0,0.0,UCvEAgG7WzPZnZkf9iOV_YCg
False,False,True,0.0,0.0,0.38,UCYJPby9DRCteedh5tfxVbrw
False,False,False,0.0,0.0,0.0,UC2iUwfYi_1FCGGqhOUNx-iA
False,False,True,0.0,0.0,0.02,UCNJcSUSzUeFm8W9P7UUlSeQ
False,False,False,0.0,0.0,0.0,UC3q2YwNGj7ktNf70PqMW72g
False,True,True,0.02,0.0,0.3,UCpi8TJfiA4lKGkaXs__YdBA
False,False,True,0.0,0.0,0.04,UCy5FUarBYUHFpPtYVuvzgcA
False,False,False,0.0,0.0,0.0,UCRXiA3h1no_PFkb1JCP0yMA
False,False,True,0.0,0.0,1.0,UCkQO3QsgTpNTsOw6ujimT5Q
False,False,False,0.0,0.0,0.0,UClW4jraMKz6Qj69lJf-tODA
False,True,False,0.68,0.0,0.0,UCgrA08uO7JR9h6Xr-ONjPkA
True,True,True,0.3,0.06,0.78,UCSrPuHtKbst7Zy8pyWn_3Cg
False,False,True,0.0,0.0,1.0,UCrkzfc2yf-7q6pd7EtzgNaQ
False,False,False,0.0,0.0,0.0,UCBFaOy1_APEXEyA6Gws_Y1g
False,True,False,0.04,0.0,0.0,UCmlsu3V3SzIm2Jmo0S0qiMg
False,False,False,0.0,0.0,0.0,UCGej5zp_KWZ-b_1w4Rq2hyA
False,False,False,0.0,0.0,0.0,UCEPTp5WMAzjh9mOrKUwRLmQ
False,False,False,0.0,0.0,0.0,UC3oQ1986eLZ4MhyPBiu54PA
False,False,False,0.0,0.0,0.0,UCGXUFnA7-MzlMwJjl0r2qyA
False,False,False,0.0,0.0,0.0,UCOjEHmBKwdS7joWpW0VrXkg
False,False,True,0.0,0.0,0.18,UCBL7ZxVX4GvW4CFiES_-0YA
False,False,False,0.0,0.0,0.0,UCY26xU0-avwTJ6F6TzUZVEw
False,False,False,0.0,0.0,0.0,UCKQKIY2YlI4L5QVg7hhfjrQ
True,True,True,0.02,0.02,0.72,UCaRH3rDr3K3CEfhVqu5mgUQ
False,False,True,0.0,0.0,0.06,UCyU0H_poeSOraMD2y9Vku6A
False,False,False,0.0,0.0,0.0,UCLWCv3y3FK1pqEbe_yzilsw
True,False,False,0.0,0.86,0.0,UCmKurapML4BF9Bjtj4RbvXw
False,False,True,0.0,0.0,0.02,UCr-gTfI7au9UaEjNCbnp_Nw
False,False,False,0.0,0.0,0.0,UCb1WBEEfA4e6FOLOKAH5j8w
False,False,False,0.0,0.0,0.0,UCfdNM3NAhaBOXCafH7krzrA
False,False,False,0.0,0.0,0.0,UCMsgXPD3wzzt8RxHJmXH7hQ
False,False,False,0.0,0.0,0.0,UCOpcACMWblDls9Z6GERVi1A
False,False,False,0.0,0.0,0.0,UCTzzh49iUjkikX6ni8uYbSA
True,True,False,0.02,0.04,0.0,UCHnyfMqiRRG1u-2MsSQLbXA
False,True,True,0.02,0.0,0.02,UCCsj3Uk-cuVQejdoX-Pc_Lg
False,False,False,0.0,0.0,0.0,UC-vKwDHcbPLtjml81ohGRng
False,True,False,0.06,0.0,0.0,UCLbyJSPEe2lx3jY-G0CFR3g
True,False,False,0.0,1.0,0.0,UCintIUOJEktQBfhEI9XXpuw
False,False,True,0.0,0.0,0.52,UCqg2eLFNUu3QN3dttNeOWkw
False,False,False,0.0,0.0,0.0,UC7IMq6lLHbptAnSucW1pClA
False,True,True,0.1,0.0,0.8,UCrSgaO6xOY8YV1EoCbD51HA
False,False,False,0.0,0.0,0.0,UCsXfDf1CDgU3SCt0gxJNXGg
False,False,False,0.0,0.0,0.0,UCV_HCodkhIx43LGAyPENbzA
True,True,True,0.04,0.04,0.82,UCGjylN-4QCpn8XJ1uY-UOgA
False,False,False,0.0,0.0,0.0,UCpwOwri-jcVCf5R9IvppTaA
False,False,False,0.0,0.0,0.0,UCrRpYEytIHGyDgNWO6VbHlQ
False,False,False,0.0,0.0,0.0,UCiWLfSweyRNmLpgEHekhoAg
False,False,False,0.0,0.0,0.0,UC-FQUIVQ-bZiefzBiQAa8Fw
False,False,False,0.0,0.0,0.0,UCvR2R7j218tzejtTsb_X6Rw
False,False,False,0.0,0.0,0.0,UCjJKg01HAP01xCLVhDmnLhw
False,False,False,0.0,0.0,0.0,UCuB7zkQVpcPKzHYJn45vM9w
True,False,True,0.0,0.04,0.08,UC-TFz4MD1ZzcY6NuZAP3Ndw
False,True,False,0.08,0.0,0.0,UCANBW6ACWi9huiCfbKk1pbQ
False,False,False,0.0,0.0,0.0,UCsAegdhiYLEoaFGuJFVrqFQ
False,False,False,0.0,0.0,0.0,UCxAICW_LdkfFYwTqTHHE0vg
True,True,True,0.36,0.04,0.82,UCpZ88DWlKW0H_AYDaUZptcw
False,True,True,0.02,0.0,0.78,UCLCmJiSbIoa_ZFiBOBDf6ZA
False,True,False,0.66,0.0,0.0,UClFSU9_bUb4Rc6OYfTt5SPw
False,False,False,0.0,0.0,0.0,UCXhSCMRRPyxSoyLSPFxK7VA
False,False,False,0.0,0.0,0.0,UC_wIGmvdyAQLtl-U2nHV9rg
False,False,False,0.0,0.0,0.0,UCGIY_O-8vW4rfX98KlMkvRg
False,False,False,0.0,0.0,0.0,UCy-AB5ehLFqh1FtCVIH4Q3A
False,False,True,0.0,0.0,0.96,UCfLFTP1uTuIizynWsZq2nkQ
